name,x,y,z,vx,vy,vz,mass
body41,-0.010377134214844846,16.66070316820109,0.00900979673772316,4.361717104683392,1.152116951236022,1.1659424570628387,3.820896260092623
body42,-11.062248054808112,10.020621103507432,3.7871803393627177,-5.510218504209234,-2.7851065675139144,2.608419385388821,1.018319815455051
body43,-4.499796477548187,20.86284014312462,3.8415625993634235,0.7758173533244809,-0.49308052950882075,-0.4776941218954348,2.297820348685158
body44,-2.3642609971891213,17.997615322928894,0.7371337993971383,2.048924694838045,-4.249495614029155,-0.47787570850618255,3.492834984813347
body45,-7.980780849029233,-4.001456960820282,-0.15525800099392412,3.969873145959985,-0.7718029699731342,1.6226169710686351,3.4957030242613194
body46,2.00385352473733,5.2782798270973785,-0.3343962729003111,-0.7855636122495151,-3.3642324115843953,-1.1732820957498111,3.3922459279419748
body47,-5.150227611715806,5.364093928611025,-0.34120394537997106,-3.3454153547558034,-0.17007127079058926,-1.6930643265590053,4.302363518281453
body48,-1.2553293760789357,-0.7574904881650312,-1.585554102776388,-3.2859512517745286,-6.1444315152640465,-1.2459410541621017,1.3771491334315416
body49,1.389756423132262,19.01593656023953,1.6909865195786118,-3.2731122973879248,4.373613822279657,0.8657567187556525,0.7050437060105462
body50,8.283091382181501,-32.214367566585985,-3.6216240530017596,2.6639817195304163,-3.6269640490919643,-1.3839936925191838,3.6247424665063077
body51,3.4607729645018583,8.587032843141623,-0.6368787461382679,6.783736193611223,0.09127639512309108,1.7942788840625754,1.0060282675482395
body52,-18.354573437620484,-14.875232853996636,-1.9328601176143132,3.775209496010337,-5.2999108674044155,0.4863284063275842,0.43946794775715214
body53,-24.850074397060787,-3.0816639950713682,-0.45381980708280834,-3.957802484691211,-1.7333276830611015,-0.5505555446912874,2.850579070153415
body54,-8.248558669052562,-10.074764295266483,4.8137929924405665,-0.01634400348856817,-2.8714024168149916,0.32800993269096523,1.5029538791828256
body55,-2.8457613138100846,21.02577954352197,-0.42954605229966825,1.8681702548839734,3.6296803295347897,2.5078525653729047,0.12044919042807514
body56,-16.211413749698046,4.049034612918409,-1.5255310176695922,-5.11171123430919,-3.0109728713697743,-0.22719989197090157,0.1682933887056203
body57,-3.632079826405328,22.052564938332004,4.422563958673101,1.1135419866790086,0.14997541177904633,0.6516988045593789,0.7864326472067761
body58,-4.604761724216041,-4.374049642397415,1.9170941082088866,3.3434423839391973,2.259673544172538,0.11654909962429974,5.034768319007526
body59,-30.570133008408835,-11.89899513833491,-3.8959888868445915,1.2391520270901986,0.5266511281526398,0.24551592830413982,0.9228896492254334
body60,-3.5651794259029144,4.8685677038608555,1.6347696173504744,-5.914827872080089,-0.21370434005902614,0.4201627888098268,1.7179189300301774
body61,-5.437590902845745,3.859663020372823,-0.6697599296505233,4.645576851264482,1.6683822572977802,-2.71998300937875,0.8430816016533997
body62,-6.916118350374517,17.19927771173316,-0.6010871754370324,-6.045361314916165,-3.247378599304689,-0.904292267728928,1.2208074391856094
body63,-14.734565643949214,-9.624020405967922,3.09233429435264,5.651247381670798,-0.015365901746188348,-1.1807358080532793,3.2092909881163063
body64,4.734166047154798,1.5437416476668884,-0.9166641400599705,4.368197479370338,2.007902368245542,-1.5534634718332956,4.323949011196175
body65,-0.3896761046384257,-9.597269617094923,1.5404264903411278,0.7908212506308532,5.634860959810334,-0.28708100945344894,0.8949725404119712
body66,-8.475195103848447,-28.062788468895096,1.6981866647119186,2.246293868796551,-1.9300979489587828,-0.09231804392003089,2.0013148197399016
